cliente_id;fecha_registro;departamento;ciudad;edad;genero;estrato;nivel_educativo;ocupacion;ingreso_mensual_estimado;ingreso_mensual_bi;flag_ingreso;canal_adquisicion;score_externo;tiene_producto_ahorro;numero_dependientes;dispositivo_principal
CL01332;2024-09-10;Bogotá D.C.;Bogotá;48;M;2;Universitario;Microempresario;2630000,0;2630000,0;normal;Campaña digital;630,0;False;0;Android
CL01333;2025-07-15;Atlántico;Barranquilla;34;F;2;Universitario;Empleado;4480000,0;4480000,0;normal;Call center;588,0;False;2;Android
CL01334;2025-06-21;Valle del Cauca;Cali;51;F;3;Bachiller;Independiente;3000000,0;3000000,0;normal;App orgánico;559,0;False;0;iOS
CL01335;2024-08-07;Bogotá D.C.;Bogotá;37;M;3;Técnico/Tecnólogo;Estudiante;600000,0;600000,0;normal;App orgánico;408,0;True;0;iOS
CL01336;2023-02-28;Bolívar;Cartagena;33;M;1;Bachiller;Independiente;1070000,0;1070000,0;normal;Aliado comercial;492,0;False;0;Android
CL01337;2024-03-18;Bogotá D.C.;Bogotá;30;F;2;Técnico/Tecnólogo;Microempresario;3940000,0;3940000,0;normal;Aliado comercial;677,0;False;2;Android
CL01338;2023-03-10;Atlántico;Barranquilla;33;F;1;Bachiller;Empleado;2100000,0;2100000,0;normal;Campaña digital;590,0;False;2;Android
CL01339;2023-06-02;Cundinamarca;Soacha;36;F;2;Bachiller;Empleado;2570000,0;2570000,0;normal;Aliado comercial;583,0;False;2;Android
CL01340;2024-07-04;Valle del Cauca;Cali;38;M;1;Técnico/Tecnólogo;Empleado;2080000,0;2080000,0;normal;Referido;579,0;False;0;Web
CL01341;2024-04-29;Antioquia;Medellín;38;F;3;Universitario;Comerciante;3780000,0;3780000,0;normal;Referido;642,0;False;0;Android
CL01342;2024-07-23;Santander;Bucaramanga;36;F;3;Bachiller;Empleado;3500000,0;3500000,0;normal;Aliado comercial;588,0;False;0;Android
CL01343;2025-10-28;Bolívar;Cartagena;40;M;1;Técnico/Tecnólogo;Empleado;2380000,0;2380000,0;normal;Aliado comercial;573,0;False;0;iOS
CL01344;2023-09-22;Antioquia;Medellín;48;F;1;Universitario;Empleado;2510000,0;2510000,0;normal;Campaña digital;584,0;False;0;Android
CL01345;2024-08-05;Risaralda;Pereira;45;M;3;Universitario;Empleado;2220000,0;2220000,0;normal;App orgánico;587,0;False;2;Android
CL01346;2024-01-02;Santander;Bucaramanga;21;F;2;Técnico/Tecnólogo;Independiente;1010000,0;1010000,0;normal;Aliado comercial;510,0;False;2;Android
CL01347;2025-08-28;Antioquia;Medellín;19;M;1;Sin información;Conductor/Repartidor;1950000,0;1950000,0;normal;App orgánico;470,0;False;0;Android
CL01349;2024-12-07;Bogotá D.C.;Bogotá;22;M;2;Bachiller;Desempleado;770000,0;770000,0;normal;Referido;422,0;True;1;iOS
CL01350;2025-08-12;Antioquia;Medellín;34;M;3;Técnico/Tecnólogo;Independiente;2180000,0;2180000,0;normal;App orgánico;617,0;True;0;Android
CL01351;2025-04-26;Atlántico;Barranquilla;24;M;1;Universitario;Pensionado;1980000,0;1980000,0;normal;App orgánico;489,0;True;2;Android
CL01352;2024-01-03;Antioquia;Medellín;19;F;3;Técnico/Tecnólogo;Pensionado;1200000,0;1200000,0;normal;Campaña digital;414,0;False;2;Android
CL01353;2024-12-19;Valle del Cauca;Cali;41;M;2;Universitario;Comerciante;2230000,0;2230000,0;normal;Campaña digital;608,0;False;1;Android
CL01354;2024-10-22;Cundinamarca;Soacha;44;M;4;Universitario;Independiente;3180000,0;3180000,0;normal;Campaña digital;603,0;True;3;Android
CL01356;2025-07-26;Bogotá D.C.;Bogotá;19;M;5;Técnico/Tecnólogo;Empleado;4560000,0;4560000,0;normal;Referido;696,0;False;0;Android
CL01359;2024-08-18;Bogotá D.C.;Bogotá;21;M;3;Universitario;Empleado;2780000,0;2780000,0;normal;Call center;575,0;True;0;Web
CL01360;2024-07-21;Bolívar;Cartagena;38;M;2;Técnico/Tecnólogo;Comerciante;2570000,0;2570000,0;normal;Referido;588,0;False;2;iOS
CL01362;2025-12-31;Valle del Cauca;Cali;42;M;3;Bachiller;Empleado;2570000,0;2570000,0;normal;Referido;569,0;True;2;Android
CL01363;2025-03-12;Valle del Cauca;Cali;37;F;1;Sin información;Empleado;3530000,0;3530000,0;normal;Aliado comercial;615,0;False;1;Android
CL01364;2025-06-02;Bogotá D.C.;Bogotá;26;M;2;Técnico/Tecnólogo;Empleado;2000000,0;2000000,0;normal;App orgánico;617,0;False;0;iOS
CL01365;2025-03-04;Antioquia;Medellín;48;M;1;Sin información;Comerciante;1660000,0;1660000,0;normal;Campaña digital;550,0;False;2;Android
CL01366;2024-10-03;Caldas;Manizales;34;F;3;Técnico/Tecnólogo;Empleado;3500000,0;3500000,0;normal;Aliado comercial;588,0;False;1;iOS
CL01367;2026-01-06;Bogotá D.C.;Bogotá;36;M;3;Sin información;Microempresario;4400000,0;4400000,0;normal;Aliado comercial;674,0;True;4;Android
CL01368;2024-01-11;Bogotá D.C.;Bogotá;27;F;2;Técnico/Tecnólogo;Empleado;1840000,0;1840000,0;normal;Aliado comercial;588,0;False;1;Android
CL01369;2023-11-19;Antioquia;Medellín;32;M;3;Bachiller;Empleado;2320000,0;2320000,0;normal;Referido;547,0;False;1;iOS
CL01371;2023-02-08;Bogotá D.C.;Bogotá;34;M;4;Técnico/Tecnólogo;Empleado;3390000,0;3390000,0;normal;Referido;621,0;False;2;iOS
CL01372;2025-10-08;Cundinamarca;Soacha;53;M;3;Bachiller;Empleado;2480000,0;2480000,0;normal;Referido;598,0;False;3;iOS
CL01373;2025-01-24;Valle del Cauca;Cali;22;M;1;Universitario;Comerciante;2490000,0;2490000,0;normal;App orgánico;585,0;True;1;Android
CL01374;2025-09-26;Atlántico;Barranquilla;20;M;3;Universitario;Independiente;2650000,0;2650000,0;normal;App orgánico;582,0;False;2;iOS
CL01375;2023-06-25;Caldas;Manizales;51;F;2;Bachiller;Conductor/Repartidor;2740000,0;2740000,0;normal;Referido;500,0;False;0;Android
CL01379;2025-11-05;Risaralda;Pereira;30;M;3;Técnico/Tecnólogo;Pensionado;1910000,0;1910000,0;normal;App orgánico;488,0;False;1;Android
CL01382;2023-02-19;Bogotá D.C.;Bogotá;31;M;4;Bachiller;Empleado;2730000,0;2730000,0;normal;Aliado comercial;636,0;True;2;Android
CL01383;2025-02-12;Bogotá D.C.;Bogotá;58;M;3;Bachiller;Comerciante;3480000,0;3480000,0;normal;App orgánico;767,0;False;0;iOS
CL01385;2024-07-10;Bogotá D.C.;Bogotá;43;F;4;Universitario;Empleado;4800000,0;4800000,0;normal;Call center;700,0;False;1;Web
CL01386;2025-02-26;Antioquia;Medellín;39;M;4;Bachiller;Conductor/Repartidor;1740000,0;1740000,0;normal;Aliado comercial;485,0;False;2;iOS
CL01388;2024-07-24;Tolima;Ibagué;52;F;4;Bachiller;Empleado;3770000,0;3770000,0;normal;Aliado comercial;710,0;False;3;Android
CL01389;2025-07-26;Bogotá D.C.;Bogotá;36;M;2;Bachiller;Empleado;2070000,0;2070000,0;normal;Referido;639,0;False;2;Android
CL01390;2023-05-15;Antioquia;Medellín;28;M;1;Universitario;Desempleado;510000,0;510000,0;normal;App orgánico;482,0;False;0;Android
CL01391;2025-01-25;Bogotá D.C.;Bogotá;41;M;3;Universitario;Empleado;2860000,0;2860000,0;normal;Campaña digital;632,0;False;0;iOS
CL01393;2024-01-26;Bogotá D.C.;Bogotá;56;F;2;Universitario;Empleado;1400000,0;1400000,0;normal;Campaña digital;559,0;False;2;Android
CL01394;2024-07-04;Cundinamarca;Soacha;37;M;1;Universitario;Empleado;2380000,0;2380000,0;normal;App orgánico;588,0;False;0;Android
CL01396;2023-02-07;Meta;Villavicencio;38;M;5;Bachiller;Independiente;5040000,0;5040000,0;normal;App orgánico;659,0;False;0;Web
CL01400;2023-10-05;Bolívar;Cartagena;29;F;2;Universitario;Independiente;2460000,0;2460000,0;normal;Referido;575,0;False;0;Android
