cliente_id;fecha_registro;departamento;ciudad;edad;genero;estrato;nivel_educativo;ocupacion;ingreso_mensual_estimado;ingreso_mensual_bi;flag_ingreso;canal_adquisicion;score_externo;tiene_producto_ahorro;numero_dependientes;dispositivo_principal;creditos_total;creditos_morosos;monto_total_credito;monto_promedio_credito;probabilidad_mora_promedio;probabilidad_mora_max;ultima_fecha_desembolso;tasa_mora_cliente
CL00786;2024-04-10;Caldas;Manizales;47;F;4;Bachiller;Comerciante;3460000,0;3460000,0;normal;App orgánico;674,0;True;0;Android;1;0;3550000;3550000,0;0,27574068328278895;0,27574068328278895;2025-11-15;0,0
CL00788;2023-03-08;Santander;Bucaramanga;41;M;3;Técnico/Tecnólogo;Empleado;3160000,0;3160000,0;normal;Referido;649,0;True;1;iOS;3;0;9150000;3050000,0;0,23092568175573494;0,3380894850588126;2024-11-10;0,0
CL00789;2024-03-28;Bogotá D.C.;Bogotá;35;M;2;Técnico/Tecnólogo;Microempresario;2480000,0;2480000,0;normal;Campaña digital;627,0;False;1;iOS;3;0;7800000;2600000,0;0,22687141066511204;0,3174355983771489;2026-01-27;0,0
CL00790;2024-02-05;Bogotá D.C.;Bogotá;19;F;4;Posgrado;Independiente;4000000,0;4000000,0;normal;Aliado comercial;564,0;True;2;Android;1;1;3100000;3100000,0;0,756101948427967;0,756101948427967;2024-06-04;1,0
CL00791;2025-06-30;Meta;Villavicencio;40;M;2;Universitario;Conductor/Repartidor;1640000,0;1640000,0;normal;App orgánico;450,0;False;0;Web;1;0;400000;400000,0;0,6093521664009416;0,6093521664009416;2025-12-16;0,0
CL00792;2024-07-26;Valle del Cauca;Cali;38;M;2;Posgrado;Empleado;3360000,0;3360000,0;normal;App orgánico;574,0;False;3;Android;1;0;1250000;1250000,0;0,4796517193827907;0,4796517193827907;2025-04-19;0,0
CL00793;2024-05-19;Valle del Cauca;Cali;39;M;3;Universitario;Empleado;4010000,0;4010000,0;normal;Call center;794,0;True;2;iOS;1;0;2900000;2900000,0;0,19018691712692393;0,19018691712692393;2025-11-05;0,0
CL00794;2024-03-29;Bogotá D.C.;Bogotá;23;M;2;Técnico/Tecnólogo;Empleado;5000000,0;5000000,0;normal;Campaña digital;670,0;True;0;iOS;1;1;3900000;3900000,0;0,3402055740333849;0,3402055740333849;2025-06-11;1,0
CL00795;2024-08-29;Tolima;Ibagué;25;M;4;Técnico/Tecnólogo;Empleado;2720000,0;2720000,0;normal;Campaña digital;521,0;True;1;Android;1;0;2150000;2150000,0;0,2968515540559472;0,2968515540559472;2026-02-05;0,0
CL00796;2025-06-01;Bogotá D.C.;Bogotá;47;M;1;Bachiller;Empleado;2570000,0;2570000,0;normal;Campaña digital;507,0;False;0;iOS;1;0;1100000;1100000,0;0,46576805966667145;0,46576805966667145;2025-07-07;0,0
CL00798;2024-08-05;Bolívar;Cartagena;43;M;2;Posgrado;Independiente;1590000,0;1590000,0;normal;Call center;548,0;False;0;Android;1;0;1300000;1300000,0;0,6980749473070285;0,6980749473070285;2025-02-23;0,0
CL00799;2024-03-08;Meta;Villavicencio;36;M;4;Bachiller;Pensionado;1990000,0;1990000,0;normal;Referido;577,0;False;0;iOS;2;0;2050000;1025000,0;0,23365219982774554;0,25320810838162283;2025-08-18;0,0
CL00801;2023-05-18;Bogotá D.C.;Bogotá;45;M;1;Universitario;Pensionado;800000,0;800000,0;normal;Campaña digital;489,0;True;0;iOS;3;1;2800000;933333,3333333334;0,47062814006227693;0,7450921456564424;2025-10-11;0,3333333333333333
CL00802;2023-11-03;Antioquia;Medellín;31;M;2;Bachiller;Empleado;2200000,0;2200000,0;normal;Campaña digital;578,0;False;0;Android;2;1;3550000;1775000,0;0,47576046987631754;0,48913696710695387;2025-07-13;0,5
CL00803;2025-06-04;Bolívar;Cartagena;36;F;3;Bachiller;Pensionado;1220000,0;1220000,0;normal;Campaña digital;452,0;False;2;Android;1;0;850000;850000,0;0,5254719161500749;0,5254719161500749;2025-06-20;0,0
CL00804;2025-03-20;Antioquia;Medellín;31;M;4;Universitario;Microempresario;4020000,0;4020000,0;normal;Campaña digital;588,0;False;0;iOS;1;0;2400000;2400000,0;0,20612478457956004;0,20612478457956004;2026-03-24;0,0
CL00806;2024-02-16;Bogotá D.C.;Bogotá;33;F;5;Técnico/Tecnólogo;Independiente;2990000,0;2990000,0;normal;App orgánico;687,0;False;0;Android;2;0;2650000;1325000,0;0,276241237649879;0,30214411482359044;2025-10-20;0,0
CL00807;2024-06-02;Tolima;Ibagué;38;M;4;Bachiller;Empleado;4540000,0;4540000,0;normal;App orgánico;588,0;False;0;Android;2;0;10900000;5450000,0;0,24169908772008664;0,3720487560360792;2026-03-24;0,0
CL00808;2023-08-07;Valle del Cauca;Cali;31;F;3;Técnico/Tecnólogo;Empleado;3740000,0;3740000,0;normal;Campaña digital;567,0;False;0;Android;2;1;6750000;3375000,0;0,5431510328420598;0,5946555121545376;2023-10-28;0,5
CL00809;2023-09-02;Antioquia;Medellín;49;M;3;Bachiller;Empleado;4080000,0;4080000,0;normal;Referido;605,0;False;3;Android;2;0;3850000;1925000,0;0,2850549863580353;0,3003523500638406;2023-12-26;0,0
CL00811;2025-03-19;Antioquia;Medellín;34;F;4;Bachiller;Independiente;3580000,0;3580000,0;normal;Campaña digital;616,0;True;2;Android;1;1;10600000;10600000,0;0,6670056708949558;0,6670056708949558;2025-07-09;1,0
CL00812;2025-02-22;Bogotá D.C.;Bogotá;82;M;2;Universitario;Independiente;1300000,0;1300000,0;normal;App orgánico;555,0;False;1;Android;1;1;600000;600000,0;0,6488311301184239;0,6488311301184239;2025-08-03;1,0
CL00813;2025-11-18;Atlántico;Barranquilla;50;M;3;Universitario;Independiente;3990000,0;3990000,0;normal;App orgánico;698,0;False;1;iOS;1;1;2250000;2250000,0;0,42417261085010083;0,42417261085010083;2025-10-13;1,0
CL00814;2024-12-24;Santander;Bucaramanga;38;M;3;Técnico/Tecnólogo;Comerciante;1890000,0;1890000,0;normal;App orgánico;476,0;True;4;Android;1;1;1550000;1550000,0;0,7622065264018683;0,7622065264018683;2025-05-31;1,0
CL00815;2023-02-24;Santander;Bucaramanga;46;F;3;Posgrado;Independiente;3660000,0;3660000,0;normal;App orgánico;685,0;True;0;Android;1;0;2150000;2150000,0;0,2802690426116347;0,2802690426116347;2024-11-06;0,0
CL00816;2024-09-07;Bogotá D.C.;Bogotá;21;M;3;Bachiller;Conductor/Repartidor;2130000,0;2130000,0;normal;Aliado comercial;616,0;False;3;iOS;1;0;700000;700000,0;0,3208780499271635;0,3208780499271635;2026-02-12;0,0
CL00817;2023-05-22;Bogotá D.C.;Bogotá;36;F;3;Técnico/Tecnólogo;Empleado;1930000,0;1930000,0;normal;Referido;559,0;False;1;iOS;1;0;1100000;1100000,0;0,4905376227535239;0,4905376227535239;2025-09-11;0,0
CL00818;2023-06-08;Risaralda;Pereira;45;F;3;Posgrado;Independiente;2120000,0;2120000,0;normal;Referido;522,0;False;3;Android;1;1;2050000;2050000,0;0,7767716262221399;0,7767716262221399;2023-10-03;1,0
CL00819;2024-03-20;Bogotá D.C.;Bogotá;37;M;3;Bachiller;Empleado;2530000,0;2530000,0;normal;Campaña digital;609,0;True;0;iOS;1;0;2200000;2200000,0;0,3900561008807433;0,3900561008807433;2025-10-25;0,0
CL00822;2023-07-25;Bogotá D.C.;Bogotá;50;M;3;Bachiller;Independiente;2570000,0;2570000,0;normal;Campaña digital;625,0;True;0;Android;2;0;3600000;1800000,0;0,28772143619013923;0,3304917433050942;2025-07-27;0,0
CL00823;2025-12-16;Santander;Bucaramanga;59;M;3;Universitario;Pensionado;1520000,0;1520000,0;normal;Campaña digital;562,0;True;1;Android;1;0;3050000;3050000,0;0,6148948362979272;0,6148948362979272;2026-03-03;0,0
CL00824;2024-11-24;Meta;Villavicencio;32;M;1;Posgrado;Desempleado;600000,0;600000,0;normal;App orgánico;469,0;False;0;iOS;1;0;300000;300000,0;0,46291766296087683;0,46291766296087683;2026-02-28;0,0
CL00825;2024-09-02;Antioquia;Medellín;32;F;3;Posgrado;Empleado;2470000,0;2470000,0;normal;App orgánico;514,0;False;0;Android;1;0;1600000;1600000,0;0,5336545875338421;0,5336545875338421;2025-09-01;0,0
CL00826;2025-10-31;Bogotá D.C.;Bogotá;51;M;4;Posgrado;Pensionado;1880000,0;1880000,0;normal;App orgánico;594,0;True;1;Android;1;0;4800000;4800000,0;0,3010472998820821;0,3010472998820821;2026-03-10;0,0
CL00827;2024-10-12;Valle del Cauca;Cali;52;F;2;Bachiller;Empleado;4080000,0;4080000,0;normal;Call center;777,0;False;2;Android;1;0;4100000;4100000,0;0,17025104043272513;0,17025104043272513;2026-02-08;0,0
CL00828;2023-12-19;Valle del Cauca;Cali;31;F;4;Universitario;Independiente;2710000,0;2710000,0;normal;Aliado comercial;494,0;False;2;Web;1;1;1500000;1500000,0;0,74393804386063;0,74393804386063;2024-11-13;1,0
CL00829;2023-11-15;Bogotá D.C.;Bogotá;32;F;2;Bachiller;Pensionado;1610000,0;1610000,0;normal;App orgánico;451,0;False;2;Android;3;1;4450000;1483333,3333333333;0,4196700134196458;0,7483862239139221;2025-09-19;0,3333333333333333
CL00830;2024-02-18;Tolima;Ibagué;33;M;2;Posgrado;Empleado;1920000,0;1920000,0;normal;Campaña digital;376,0;True;0;iOS;1;0;750000;750000,0;0,3656499025327135;0,3656499025327135;2026-02-01;0,0
CL00831;2023-04-27;Norte de Santander;Cúcuta;23;F;1;Bachiller;Empleado;4070000,0;4070000,0;normal;App orgánico;586,0;False;0;iOS;1;0;6000000;6000000,0;0,405501915370107;0,405501915370107;2025-07-02;0,0
CL00832;2023-06-23;Norte de Santander;Cúcuta;27;F;3;Técnico/Tecnólogo;Microempresario;3020000,0;3020000,0;normal;App orgánico;605,0;False;3;Android;1;0;3500000;3500000,0;0,4281657135431484;0,4281657135431484;2024-10-19;0,0
CL00834;2025-12-23;Santander;Bucaramanga;28;M;2;Técnico/Tecnólogo;Independiente;2500000,0;2500000,0;normal;Referido;559,0;False;0;Android;2;0;2900000;1450000,0;0,42724996359624057;0,5489323116586128;2026-03-04;0,0
CL00835;2024-08-19;Bogotá D.C.;Bogotá;36;M;3;Sin información;Independiente;2370000,0;2370000,0;normal;Aliado comercial;576,0;False;2;Android;2;1;4050000;2025000,0;0,5371330036553947;0,5558842076194737;2025-07-20;0,5
CL00837;2025-01-04;Cundinamarca;Soacha;52;F;2;Bachiller;Independiente;2190000,0;2190000,0;normal;App orgánico;589,0;False;2;iOS;1;1;2400000;2400000,0;0,6328658264158787;0,6328658264158787;2025-03-07;1,0
CL00838;2024-03-22;Atlántico;Barranquilla;26;F;2;Bachiller;Conductor/Repartidor;2550000,0;2550000,0;normal;App orgánico;517,0;False;2;Android;1;1;1400000;1400000,0;0,7027755419444109;0,7027755419444109;2024-07-15;1,0
CL00839;2024-01-27;Bogotá D.C.;Bogotá;46;M;4;Sin información;Empleado;2390000,0;2390000,0;normal;Aliado comercial;610,0;True;0;Android;1;0;3450000;3450000,0;0,30212967591591117;0,30212967591591117;2025-01-28;0,0
CL00840;2025-07-02;Valle del Cauca;Cali;34;M;2;Bachiller;Empleado;2500000,0;2500000,0;normal;Aliado comercial;517,0;True;0;Android;1;0;700000;700000,0;0,3932453840716943;0,3932453840716943;2025-10-08;0,0
CL00841;2025-10-06;Bogotá D.C.;Bogotá;36;F;6;Bachiller;Empleado;6720000,0;6720000,0;normal;App orgánico;841,0;True;0;Android;1;0;2550000;2550000,0;0,1795988669082131;0,1795988669082131;2025-10-06;0,0
CL00842;2024-08-21;Bogotá D.C.;Bogotá;43;M;4;Técnico/Tecnólogo;Independiente;2570000,0;2570000,0;normal;App orgánico;565,0;False;1;Android;2;0;2200000;1100000,0;0,4389210671269223;0,4514241974672204;2025-08-09;0,0
CL00843;2024-11-12;Bogotá D.C.;Bogotá;25;F;2;Sin información;Empleado;2080000,0;2080000,0;normal;App orgánico;528,0;True;0;iOS;1;0;1150000;1150000,0;0,27313294125380616;0,27313294125380616;2025-10-20;0,0
CL00844;2023-12-05;Bogotá D.C.;Bogotá;40;M;1;Sin información;Conductor/Repartidor;2240000,0;2240000,0;normal;Call center;574,0;True;2;Android;1;0;2350000;2350000,0;0,39256818625666534;0,39256818625666534;2026-03-02;0,0
CL00846;2025-04-12;Bogotá D.C.;Bogotá;41;F;2;Bachiller;Empleado;1590000,0;1590000,0;normal;Call center;588,0;False;1;Android;1;0;800000;800000,0;0,15682273593925775;0,15682273593925775;2026-02-03;0,0
CL00847;2024-12-05;Antioquia;Medellín;39;F;2;Técnico/Tecnólogo;Comerciante;2570000,0;2570000,0;normal;App orgánico;553,0;False;4;Android;1;1;3050000;3050000,0;0,6739110168311072;0,6739110168311072;2025-08-11;1,0
CL00848;2023-01-22;Bogotá D.C.;Bogotá;61;F;4;Universitario;Empleado;2570000,0;2570000,0;normal;Referido;681,0;False;0;Android;2;1;2600000;1300000,0;0,3199811324080014;0,41231984930384236;2025-06-30;0,5
CL00849;2025-08-06;Bogotá D.C.;Bogotá;30;M;3;Técnico/Tecnólogo;Independiente;2180000,0;2180000,0;normal;Referido;537,0;False;0;Android;1;0;1200000;1200000,0;0,41728992768814704;0,41728992768814704;2026-01-29;0,0
CL00850;2025-10-09;Bogotá D.C.;Bogotá;31;F;3;Universitario;Empleado;3030000,0;3030000,0;normal;Aliado comercial;590,0;False;0;Android;1;0;3450000;3450000,0;0,537480101604037;0,537480101604037;2025-05-12;0,0
CL00851;2023-03-26;Bogotá D.C.;Bogotá;30;F;2;Sin información;Empleado;2730000,0;2730000,0;normal;Campaña digital;513,0;True;0;Android;1;1;1550000;1550000,0;0,5365303911453955;0,5365303911453955;2025-06-02;1,0
CL00852;2025-06-20;Cundinamarca;Soacha;30;F;5;Bachiller;Empleado;7650000,0;7082400,000000003;outlier_real;Referido;821,0;True;0;Android;1;0;14550000;14550000,0;0,5408809199161475;0,5408809199161475;2025-12-15;0,0
CL00853;2025-07-15;Cundinamarca;Soacha;30;M;2;Bachiller;Independiente;1890000,0;1890000,0;normal;App orgánico;567,0;True;1;iOS;1;0;750000;750000,0;0,5311464330576254;0,5311464330576254;2025-07-12;0,0
CL00854;2024-04-11;Bolívar;Cartagena;48;F;3;Sin información;Pensionado;1770000,0;1770000,0;normal;Campaña digital;561,0;True;2;Android;1;0;400000;400000,0;0,36679236260123754;0,36679236260123754;2025-10-26;0,0
CL00855;2025-05-31;Norte de Santander;Cúcuta;50;M;6;Bachiller;Empleado;2570000,0;2570000,0;normal;Aliado comercial;715,0;False;0;Web;1;0;1050000;1050000,0;0,11082465553840515;0,11082465553840515;2025-12-01;0,0
CL00857;2025-12-19;Bogotá D.C.;Bogotá;28;M;3;Sin información;Independiente;1610000,0;1610000,0;normal;Campaña digital;496,0;False;0;Android;1;1;1500000;1500000,0;0,827944517579316;0,827944517579316;2025-12-18;1,0
CL00859;2024-12-26;Antioquia;Medellín;30;F;4;Bachiller;Empleado;6890000,0;6890000,0;normal;App orgánico;778,0;True;1;Android;1;0;3750000;3750000,0;0,2102241813447218;0,2102241813447218;2025-02-06;0,0
CL00861;2023-12-18;Bogotá D.C.;Bogotá;38;M;3;Bachiller;Pensionado;2270000,0;2270000,0;normal;App orgánico;588,0;False;0;Web;1;1;1250000;1250000,0;0,6514352012122681;0,6514352012122681;2024-02-16;1,0
CL00862;2024-06-27;Santander;Bucaramanga;21;M;2;Bachiller;Comerciante;3560000,0;3560000,0;normal;Referido;705,0;False;1;Android;1;0;1700000;1700000,0;0,3085963520573765;0,3085963520573765;2025-12-02;0,0
CL00863;2023-10-17;Norte de Santander;Cúcuta;51;F;3;Bachiller;Empleado;2410000,0;2410000,0;normal;Referido;674,0;False;1;iOS;1;0;1750000;1750000,0;0,22398246002105407;0,22398246002105407;2024-06-27;0,0
CL00864;2025-12-19;Bogotá D.C.;Bogotá;54;F;1;Bachiller;Empleado;3900000,0;3900000,0;normal;Campaña digital;583,0;False;2;Android;1;0;1650000;1650000,0;0,0814341617075101;0,0814341617075101;2026-03-21;0,0
CL00865;2024-09-10;Risaralda;Pereira;30;M;3;Técnico/Tecnólogo;Desempleado;1390000,0;1390000,0;normal;Aliado comercial;495,0;True;1;Android;1;0;500000;500000,0;0,444781195384946;0,444781195384946;2026-03-31;0,0
CL00866;2024-04-03;Tolima;Ibagué;32;M;3;Bachiller;Empleado;2570000,0;2570000,0;normal;Aliado comercial;594,0;False;0;Android;1;0;1400000;1400000,0;0,30557311809235566;0,30557311809235566;2025-05-01;0,0
CL00868;2024-12-27;Antioquia;Medellín;39;F;4;Bachiller;Empleado;3080000,0;3080000,0;normal;Campaña digital;587,0;True;0;Android;1;0;1500000;1500000,0;0,2849294698794327;0,2849294698794327;2026-03-03;0,0
CL00869;2025-07-16;Bogotá D.C.;Bogotá;43;F;2;Bachiller;Independiente;1470000,0;1470000,0;normal;App orgánico;473,0;True;1;Android;1;1;2400000;2400000,0;0,8561606306902501;0,8561606306902501;2025-08-10;1,0
CL00870;2023-08-05;Santander;Bucaramanga;56;M;3;Técnico/Tecnólogo;Conductor/Repartidor;2570000,0;2570000,0;normal;App orgánico;547,0;True;2;Android;2;1;4300000;2150000,0;0,5420531478030042;0,545000217496213;2025-01-12;0,5
CL00871;2023-05-19;Antioquia;Medellín;34;M;3;Bachiller;Empleado;1610000,0;1610000,0;normal;Campaña digital;611,0;False;1;Android;1;0;3600000;3600000,0;0,5347694633697969;0,5347694633697969;2023-09-19;0,0
CL00873;2024-11-12;Bogotá D.C.;Bogotá;22;M;3;Bachiller;Empleado;3140000,0;3140000,0;normal;Referido;551,0;True;0;iOS;1;1;2600000;2600000,0;0,5127029124761794;0,5127029124761794;2025-12-14;1,0
CL00874;2024-11-07;Santander;Bucaramanga;29;F;5;Sin información;Microempresario;4090000,0;4090000,0;normal;Campaña digital;716,0;False;1;Android;1;0;3700000;3700000,0;0,2804784646040559;0,2804784646040559;2025-05-22;0,0
CL00876;2025-04-18;Risaralda;Pereira;54;M;3;Universitario;Conductor/Repartidor;3260000,0;3260000,0;normal;Campaña digital;605,0;False;3;Web;2;0;4950000;2475000,0;0,3457793836025432;0,40825266708669417;2025-10-28;0,0
CL00877;2026-01-18;Bogotá D.C.;Bogotá;31;F;1;Bachiller;Pensionado;1060000,0;1060000,0;normal;Campaña digital;498,0;False;4;Android;2;1;1600000;800000,0;0,7193161961360577;0,7492968095595821;2025-11-13;0,5
CL00878;2023-07-18;Santander;Bucaramanga;38;F;3;Bachiller;Estudiante;1790000,0;1790000,0;normal;Campaña digital;594,0;True;3;Web;1;0;400000;400000,0;0,5166638108807562;0,5166638108807562;2025-05-07;0,0
CL00879;2024-04-06;Atlántico;Barranquilla;36;M;4;Posgrado;Empleado;3480000,0;3480000,0;normal;App orgánico;704,0;True;1;Android;2;0;4150000;2075000,0;0,22597898693034407;0,28425757757787906;2025-04-19;0,0
CL00881;2026-01-14;Cundinamarca;Soacha;61;F;4;Posgrado;Independiente;2150000,0;2150000,0;normal;Referido;676,0;False;1;Android;1;0;950000;950000,0;0,3004075660583289;0,3004075660583289;2025-10-16;0,0
CL00882;2023-05-20;Bogotá D.C.;Bogotá;31;M;2;Universitario;Empleado;4470000,0;4470000,0;normal;Campaña digital;633,0;False;1;Android;1;0;2500000;2500000,0;0,354792726746607;0,354792726746607;2024-12-23;0,0
CL00883;2023-07-26;Antioquia;Medellín;31;F;3;Bachiller;Desempleado;630000,0;630000,0;normal;Campaña digital;408,0;False;2;Android;1;1;400000;400000,0;0,742324830916572;0,742324830916572;2025-03-30;1,0
CL00884;2023-05-29;Santander;Bucaramanga;46;M;2;Posgrado;Empleado;5710000,0;5710000,0;normal;Campaña digital;685,0;False;1;Android;1;0;10450000;10450000,0;0,202147249234382;0,202147249234382;2025-08-20;0,0
CL00886;2025-09-27;Antioquia;Medellín;54;F;4;Técnico/Tecnólogo;Estudiante;1280000,0;1280000,0;normal;Referido;642,0;True;0;Web;1;0;1100000;1100000,0;0,27269385065517526;0,27269385065517526;2025-12-17;0,0
CL00887;2026-01-03;Bogotá D.C.;Bogotá;42;F;2;Bachiller;Empleado;2280000,0;2280000,0;normal;Referido;520,0;True;1;Web;1;0;950000;950000,0;0,3559704063946855;0,3559704063946855;2026-01-27;0,0
CL00889;2023-07-20;Santander;Bucaramanga;42;M;3;Bachiller;Conductor/Repartidor;2700000,0;2700000,0;normal;Campaña digital;620,0;False;0;Android;1;1;3150000;3150000,0;0,39504444662837884;0,39504444662837884;2025-01-02;1,0
CL00890;2024-07-10;Cundinamarca;Soacha;47;F;3;Universitario;Microempresario;2200000,0;2200000,0;normal;Campaña digital;588,0;False;3;Android;2;0;2700000;1350000,0;0,33678917459480406;0,36337658206214457;2025-12-16;0,0
CL00891;2023-04-23;Bogotá D.C.;Bogotá;44;M;2;Bachiller;Comerciante;2680000,0;2680000,0;normal;App orgánico;637,0;False;2;Android;2;1;1800000;900000,0;0,38877106795991573;0,44395952513662335;2024-12-24;0,5
CL00892;2025-03-26;Bolívar;Cartagena;41;M;3;Sin información;Empleado;2570000,0;2570000,0;normal;App orgánico;601,0;False;1;Android;2;1;6250000;3125000,0;0,3847485527988271;0,6046749897440717;2026-03-31;0,5
CL00893;2025-06-19;Atlántico;Barranquilla;47;F;1;Sin información;Empleado;2080000,0;2080000,0;normal;Aliado comercial;588,0;True;3;iOS;2;0;3850000;1925000,0;0,3576313295053201;0,40113320449011514;2026-03-07;0,0
CL00895;2025-12-25;Caldas;Manizales;50;M;1;Técnico/Tecnólogo;Empleado;5000000,0;5000000,0;normal;Referido;673,0;True;0;iOS;1;0;3850000;3850000,0;0,2702465902765631;0,2702465902765631;2025-07-28;0,0
CL00896;2025-08-17;Caldas;Manizales;42;M;1;Universitario;Empleado;2560000,0;2560000,0;normal;App orgánico;591,0;False;4;Android;1;0;900000;900000,0;0,42626132376885983;0,42626132376885983;2025-06-29;0,0
CL00897;2024-02-21;Valle del Cauca;Cali;34;F;1;Bachiller;Conductor/Repartidor;1460000,0;1460000,0;normal;Campaña digital;495,0;True;1;Android;1;1;1800000;1800000,0;0,7532933554385195;0,7532933554385195;2025-09-13;1,0
CL00898;2025-07-17;Tolima;Ibagué;37;M;1;Bachiller;Conductor/Repartidor;1300000,0;1300000,0;normal;App orgánico;446,0;False;1;iOS;1;0;1800000;1800000,0;0,7975537688293342;0,7975537688293342;2025-09-04;0,0
CL00900;2024-05-03;Bogotá D.C.;Bogotá;28;F;2;Universitario;Empleado;2690000,0;2690000,0;normal;Referido;588,0;False;1;Android;3;0;9300000;3100000,0;0,48200441897176094;0,5446745958756476;2025-04-26;0,0
CL00904;2023-08-27;Cundinamarca;Soacha;49;M;1;Posgrado;Independiente;1550000,0;1550000,0;normal;Campaña digital;621,0;False;1;Android;1;1;650000;650000,0;0,3046411948450301;0,3046411948450301;2025-06-21;1,0
CL00905;2025-09-04;Valle del Cauca;Cali;38;M;2;Sin información;Empleado;2200000,0;2200000,0;normal;Aliado comercial;571,0;True;1;iOS;1;1;650000;650000,0;0,5982142015203988;0,5982142015203988;2025-07-17;1,0
CL00906;2024-05-20;Bogotá D.C.;Bogotá;36;M;6;Bachiller;Conductor/Repartidor;3540000,0;3540000,0;normal;App orgánico;712,0;False;0;Android;1;1;3150000;3150000,0;0,5060928611596421;0,5060928611596421;2024-11-08;1,0
CL00907;2024-07-10;Bogotá D.C.;Bogotá;22;F;2;Sin información;Empleado;3280000,0;3280000,0;normal;Campaña digital;603,0;False;0;Android;1;1;2800000;2800000,0;0,2972688779466548;0,2972688779466548;2025-05-22;1,0
CL00908;2024-10-14;Santander;Bucaramanga;43;M;4;Posgrado;Independiente;2290000,0;2290000,0;normal;Referido;534,0;False;3;Android;2;0;2450000;1225000,0;0,46817374344241236;0,6381983193063765;2026-01-26;0,0
CL00909;2023-11-07;Bogotá D.C.;Bogotá;42;M;1;Bachiller;Microempresario;1650000,0;1650000,0;normal;Campaña digital;603,0;False;0;Android;2;0;3100000;1550000,0;0,45729111981444803;0,6192057007244561;2026-01-26;0,0
